Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,61.310832004151,68.072176383252,82.664255465781,92.841979658989,92.033203926912,93.987165996222,88.038786415296,92.631479873234,94.333934562262,105.107753747651,100,109.759882919845,120.810878121589,129.494560734938,112.656959954194
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,84.70268109815,82.43378265512,92.826511024745,95.209143589631,102.044391717524,101.118463933691,84.007538591634,95.462286372816,101.480431895426,110.519441717601,100,99.666050315087,101.684950662664,102.966867588373,127.597155926764
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,90.292802216546,95.620974315697,101.714645520806,109.587031851679,111.599638390154,114.621377702601,110.071413865732,107.552343154091,107.002397350484,109.006433795708,100,98.599064545984,101.523188091864,110.190300294608,118.643954488339
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,102.592404739837,119.861133368909,126.975184528618,119.655664063468,116.18757789082,128.915330235048,126.401621726107,105.158760972177,104.847775936576,104.438874946788,100,82.612924134961,86.404936990698,84.647901828517,81.307745218061
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",122.317308206112,131.711101866413,124.823195144763,118.71235121199,112.572379923007,103.673177622454,104.622906461028,107.160920365448,109.697770486924,110.589342960933,100,99.118491789757,105.404312946807,101.370002003018,101.48523290575
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",127.340243897553,139.038706343053,135.054311096847,126.438443311732,120.271356218084,125.722540122609,129.872674200263,130.001343201471,104.936992886093,102.778824481523,100,99.57563689785,102.227162991911,108.491205193319,114.263112714425
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,82.183562874801,77.65798932678,88.373388472189,104.383447339948,114.632810064369,109.044040785637,100.231986649306,100.434860349539,97.462130242623,107.047855269673,100,108.301316730547,94.571695794898,108.554163839425,128.030726769242
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,70.05112689308,75.54285011534,67.243804356651,68.394219150735,66.873247811406,71.000711621398,80.802162087295,82.356863803306,88.563790410782,97.414999450762,100,103.28629388531,112.385734617754,111.629338383139,125.796514487943
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,76.031720854247,81.614524120804,79.669039884453,80.087344849344,82.742851872219,84.258837027788,84.342492430695,85.828067603516,87.46999704425,97.731158143789,100,105.223780997814,112.178135977064,110.808247310303,112.622714272638
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,96.367782508476,95.558904163428,98.293520067467,110.337930189609,121.767382041362,119.866605733896,115.401844791189,121.211962836585,119.642539826158,104.915108748689,100,107.192645252951,105.234838548367,121.251767043371,123.07414746037
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,97.223613024165,102.72761777667,126.732360186971,130.372952513816,127.782986274972,122.357781949062,106.098156183581,115.787567677516,111.950775537521,115.351748953071,100,103.460291398804,109.484050894603,110.544064895716,115.75968153776
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",74.105206527556,64.081252254127,79.61019872858,81.324215321,94.184597797276,91.864988337627,62.677783003073,84.132886538656,97.599197246461,112.913994451989,100,99.441714259652,99.632440727714,97.606394803118,139.331371739636
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",129.991773427975,131.215106116861,130.362659648763,135.039377068973,139.730397282272,135.826227968767,128.030416615703,131.988739263041,141.80972747754,137.400718887973,100,88.804661329588,91.684750657929,96.558353423004,107.867423958461
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,67.589528142269,64.230033563102,73.944227082727,87.33985347721,97.215281507601,102.700120793202,94.036446005014,99.812335342308,99.494005982342,105.686515105519,100,85.839066941512,85.45503372232,117.715416311965,143.462625224762
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,76.726070350913,79.24944318884,80.668210146563,83.851393306042,86.694479785115,87.561936499238,83.982241465902,89.516953204244,93.757430751109,97.351609070685,100,101.306626016195,103.945108172483,106.809428397338,109.988207246576
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,68.404580901376,70.582928193401,72.532272488586,77.669452094093,80.475983872762,82.289882716493,74.612949700066,82.934054552095,90.296607395148,96.021456179281,100,104.1715779119,109.341173971018,105.018820633252,110.822620100357
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,86.854823356739,89.993128579399,92.522120141175,97.758602940345,102.533154551789,97.524758072599,79.994407130054,94.806962669669,99.490508181892,100.145827091319,100,96.418994460755,100.652420504157,106.762415692039,109.235120797401
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",82.92071121789,86.712385841616,88.398732565937,91.879788712503,94.137075255419,89.567635681247,83.521451964233,89.684836677134,92.955436453152,96.887664784914,100,101.866662232585,106.585794220022,108.341885497768,109.959304565613
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,19.908782642008,23.639513475645,28.314339515494,35.85715445634,44.578177715273,51.428743033133,58.117539273213,62.159811832421,66.9853162108,91.8138745148,100,109.504048517059,119.897548898958,161.540446480112,175.519798955723
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,36.082000500394,42.675885101657,41.59195452307,45.911900836278,49.541440618373,62.957390364092,59.861715132472,71.507849499118,77.567802808495,89.514356953592,100,117.63058645428,130.803872770514,148.794871189493,152.781661061918
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,76.140112482262,78.676989978777,80.973866162447,83.808190909812,86.438510060995,89.082889558971,90.724417126045,93.905077759069,96.716212662797,99.21503608161,100,101.861313931215,104.259952258825,105.572609287258,106.422121001266
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",90.983130379043,97.180532812517,95.131720369808,94.957401079981,103.534176275772,111.132501289811,99.403702564528,94.355533791519,97.474556417288,109.336765478013,100,105.029025967681,103.382877777655,115.214253044695,135.014472112906
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,92.968931876782,88.340558989023,85.329942326529,87.56308722179,88.286531289944,86.023956672421,86.256319703419,91.717949055833,96.299322237889,104.291907704877,100,98.651943020544,103.733621481062,113.342206174971,119.970921677406
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",71.348104403263,76.092066847204,82.5199653268,83.202842700386,90.0400158127,97.302697571352,94.223882376459,93.039202767402,102.789946564906,100.956220155097,100,93.377212679921,91.891195355871,95.674796223239,103.728830120146
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,84.314035915171,85.846395417978,86.478844782948,85.998622798094,86.95376883114,87.22740071912,90.890472615848,92.17740683791,93.803199705199,97.069439794215,100,99.545633254194,97.124440225572,93.214710133207,95.380280988171
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,66.231197678634,65.964295957272,70.902278435195,79.272577065692,79.980071057548,83.167258812898,88.201999929051,91.403197168761,95.66847637538,95.200413790864,100,98.188334669145,91.28685230937,98.449697232796,101.951512152476
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",81.509470148969,80.84051402479,78.781876898518,85.622634625798,87.33994406379,87.588044734548,88.462705948432,88.834027789294,89.15617652424,94.286762845032,100,98.422495037626,102.479853086333,102.236078495274,99.056986726867
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,95.798100174688,94.153369605846,77.557109660465,76.161347365571,74.783189730798,78.121352724443,75.067605709011,75.534826475502,78.215514413652,85.857462564173,100,112.153175084483,122.628710685707,123.190927485487,129.474277410349
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,75.883807215644,74.902516607225,78.549640459202,81.212227526292,84.275271483802,88.199452930085,92.478769649178,89.769871059017,93.786095877071,96.00265473025,100,97.120748489815,99.554970609618,100.893260366896,104.423664555106
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",86.322928193368,87.692577795609,84.930841032736,83.773282272142,83.271546955893,82.909901772193,84.944855554844,87.116726370698,92.79455795834,94.794491962281,100,99.07183538842,94.509238043544,95.901451907796,97.071488220502
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,2.526017090599,5.486798517761,4.442556953723,4.163072583205,0.676389516178,-7.759736454145,8.643321105361,4.975954099327,6.257754585992,-0.947973288272,0.972739033511,2.887561149082,2.550749322853,6.152461386827
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,2.199610044357,1.177407791133,4.314063558933,5.461776693985,-0.22274453347,-6.125031658964,4.910693038596,-5.518376452999,11.722004004115,0.246210626794,-0.60406766968,9.218725246093,-0.434751951114,0.722359029379
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,2.199610044357,1.177407791133,4.314063558933,5.461776693985,-0.22274453347,-6.125031658964,4.910693038596,-5.518376452999,11.722004004115,0.246210626794,-0.60406766968,9.218725246093,-0.434751951114,0.722359029379
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,1.094488901963,13.447571787617,5.342202223172,5.348625660999,0.235699513126,-14.341365313917,13.162825242353,6.799355564901,9.968811014615,-7.304456790012,0.548390355714,2.619437137303,2.566640587256,12.882751296682
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,42.452246017821,2.129445109503,17.778119616674,-4.670139855954,6.991347918421,-9.205323162316,16.596048812436,43.274198328968,26.39811090061,4.16790707834,-25.300274279512,-7.8566127164,-1.507980957197,-13.285615047859
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,170.875183641651,-16.96660578892,27.993087389284,-31.899904974131,36.417597637205,35.681079183115,28.356609208224,61.093108245587,37.568135559194,11.329060278424,-32.063078179158,-10.719455074192,-5.489763282027,-15.862195403479
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.290026490609,19.062522819765,11.461175289727,14.66631442583,-5.418879093339,-36.509277449505,1.308150463081,13.926452358748,0.384530054393,-18.687030124677,4.250752922763,0.295494571736,8.585137605316,-7.601013661291
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,14.75441209464,5.094188246468,19.924654714135,11.392006429246,8.221510263696,-7.602834935429,39.430968383665,3.833411976621,2.886216236796,1.978203600531,13.495895659889,-6.815901707314,4.119596269685,3.901086747717
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,11.02797688122,21.436187085269,12.312122253882,-0.871131502202,2.123105559666,-6.328927484808,5.216670566396,1.837879186814,11.420936946373,-4.859540391201,9.759882919845,10.06833727202,7.18783171546,-13.0025544588
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,-2.678661895484,12.607365615024,2.566758718585,7.179192953729,-0.90737743471,-16.921662648355,13.63538079227,6.304212638599,8.907145597773,-9.51818209911,-0.333949684913,2.025665049627,1.260675171061,23.920595930776
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,5.900993178142,6.372734903318,7.739678283854,1.836537138079,2.70766048711,-3.969559542962,-2.288578499332,-0.511328519192,1.872889294862,-8.262295611456,-1.400935454016,2.965670677856,8.537076470551,7.671867824237
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,16.832365585799,5.935244361334,-5.76452831498,-2.898388638593,10.954486336042,-1.949891067538,-16.805845102178,-0.295729079276,-0.389994910369,-4.250213293708,-17.387075865039,4.59009639889,-2.033489315975,-3.945941409419
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,7.679856430843,-5.22955667673,-4.89559967255,-5.172141926512,-7.90531594574,0.91607960743,2.425868282836,2.367327672089,0.812753504517,-9.575373790469,-0.881508210243,6.341723974556,-3.827462872249,0.113673572511
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,9.186775592256,-2.865673416419,-6.379557760979,-4.877541143434,4.532404120096,3.301026270712,0.099073189954,-19.280070265531,-2.056632599442,-2.703693582351,-0.42436310215,2.662826145698,6.127571203266,5.320161676535
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,-5.50666506746,13.798192868887,18.116379992374,9.818954044546,-4.875366202394,-8.081188181254,0.202404149628,-2.959858854356,9.835332967982,-6.583836034751,8.301316730547,-12.677242853666,14.785045279141,17.941792595471
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,7.839592974203,-10.985878539157,1.710811583446,-2.223830256731,6.172070215032,13.804721448655,1.92408430152,7.53662332541,9.994162398567,2.653596020954,3.28629388531,8.809920842497,-0.673035805824,12.691265853587
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,7.342729066017,-2.383747571047,0.525053352592,3.315763592701,1.83216449671,0.09928383284,1.761360294209,1.913044865835,11.731063731885,2.321513322162,5.223780997814,6.609109569437,-1.221172606257,1.637483676873
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,-0.839365941597,2.861707057002,12.253513877493,10.358588231728,-1.560989713009,-3.724774648762,5.034683852679,-1.294775675354,-12.309527279234,-4.684843591462,7.192645252951,-1.826437532131,15.220176812114,1.502972254703
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,5.661181045737,23.367369875633,2.872661979524,-1.986582484254,-4.245639019764,-13.28859146225,9.132497531031,-3.31364775766,3.037918584503,-13.308639957697,3.460291398804,5.822291252379,0.968190336813,4.718133575932
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,-13.526653177468,24.233213191386,2.153011322411,15.81371849149,-2.462833110614,-31.771848952164,34.230795199841,16.006001055982,15.691519641144,-11.437018515433,-0.558285740348,0.19179724473,-2.033520317075,42.748200075089
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,0.941084698382,-0.64965573959,3.587467019168,3.4738165379,-2.794073007335,-5.739547854378,3.091704886988,7.440777349139,-3.109101658957,-27.220177005381,-11.195338670412,3.243173596093,5.315608899083,11.712161749398
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-4.970436503263,15.124067326046,18.115851531581,11.306897867614,5.641951759582,-8.43589542181,6.142181656871,-0.318927874871,6.224002201978,-5.380549353758,-14.160933058488,-0.447387457571,37.751295838783,21.872418855117
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,3.288807606574,1.790254796293,3.946019322476,3.390625208452,1.000590483124,-4.08818623303,6.590335815922,4.737066438343,3.833486360262,2.720438783289,1.306626016195,2.604451712632,2.755608489147,2.976121955651
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,3.184504989754,2.761778726216,7.082612234871,3.61343063843,2.25396292961,-9.329133500986,11.152360127134,8.877599054835,6.340048590176,4.143390424418,4.1715779119,4.962578241342,-3.95308846685,5.526437482453
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,3.61327684678,2.810205180882,5.659709041665,4.884021935499,-4.884660479903,-17.975282675908,18.516988963407,4.940086023578,0.65867480366,-0.145614745571,-3.581005539245,4.390655666011,6.07039071418,2.316082011946
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,4.572650870978,1.944758765375,3.937902779284,2.456782470386,-4.854027556915,-6.750411207159,7.379403216722,3.646770064143,4.230229539876,3.212313169066,1.866662232585,4.632655948481,1.647584737344,1.492884363618
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,18.739120822815,19.775474840734,26.639558152925,24.321570942143,15.367531085761,13.005949291374,6.955340177436,7.763061431699,37.065673058654,8.916000472108,9.504048517059,9.491430246326,34.732067472245,8.653778530525
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,18.274720109244,-2.539913527289,10.386495087199,7.90544437495,27.080257615165,-4.917095854382,19.455062957808,8.474528813025,15.401434245328,11.713923222221,17.63058645428,11.198861378927,13.75417870887,2.679386621698
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,3.331854148634,2.919374755299,3.500295690067,3.138498901633,3.059260850413,1.842696813272,3.50584851772,2.99359200888,2.583665499315,0.791174351582,1.861313931215,2.354807959015,1.259023239503,0.804670567245
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,6.811595081039,-2.108253971669,-0.183239921604,9.03223455807,7.338953461898,-10.553887106974,-5.07845144876,3.305606465712,12.169544029462,-8.539456455652,5.029025967681,-1.567326912593,11.444230922344,17.185563890719
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,-4.978408156709,-3.407966507058,2.617070672233,0.826197534952,-2.562763067554,0.270114326272,6.331859939299,4.995067191556,8.299731795873,-4.115283533812,-1.348056979456,5.151118472608,9.262748718036,5.848408749167
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,6.649037817638,8.447527772513,0.827529884291,8.217475377536,8.066060065737,-3.16416221928,-1.257302903656,10.480252955178,-1.783955018063,-0.947163189775,-6.622787320079,-1.5914132382,4.117479213014,8.418135407485
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,1.817442951431,0.736722097522,-0.555305735246,1.110652708112,0.314686633665,4.199450936896,1.415917625932,1.763765029915,3.482013512632,3.019034839387,-0.454366745806,-2.432244338071,-4.025485329218,2.323207197523
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,-0.4029848934,7.485841251336,11.805401483886,0.892482644117,3.984977399003,6.053753830555,3.629393032228,4.666444215013,-0.489254770483,5.041560239097,-1.811665330855,-7.028821074346,7.846524162265,3.556958546454
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,-0.820709695396,-2.546541361229,8.683161656699,2.0056722682,0.284063235233,0.998607991004,0.419749584733,0.362641144349,5.754605593026,6.059426564849,-1.577504962374,4.122388938785,-0.23787562503,-3.109559575443
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-1.716871802095,-17.626835890057,-1.799657440826,-1.809523705191,4.463787925685,-3.908978670919,0.622399984757,3.548943001834,9.770373829041,16.4721120488,12.153175084483,9.340382555672,0.458470774614,5.100497295632
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,-1.293148886996,4.869160633283,3.389687147547,3.771653666954,4.656385410798,4.851863109044,-2.929211321082,4.473911759785,2.363419473271,4.163786179645,-2.879251510186,2.506387314404,1.344272163493,3.499147688727
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,1.586657949292,-3.149339239759,-1.362942773813,-0.59892044652,-0.434296223525,2.454415864878,2.556800881781,6.517498790625,2.1552276857,5.491361291108,-0.92816461158,-4.605342504242,1.473098178625,1.220040249058
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,2.526017090599,5.486798517761,4.442556953723,4.163072583205,0.676389516178,-7.759736454145,8.643321105361,4.975954099327,6.257754585992,-0.947973288272,0.972739033511,2.887561149082,2.550749322853,6.152461386827
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,0.104191573068,0.055594132584,0.195377266421,0.247051103281,-0.010200963971,-0.278001038579,0.226835037056,-0.24614748107,0.470590823584,0.010392653926,-0.025805356499,0.387667699141,-0.019407273016,0.031307257367
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,0.104191573068,0.055594132584,0.195377266421,0.247051103281,-0.010200963971,-0.278001038579,0.226835037056,-0.24614748107,0.470590823584,0.010392653926,-0.025805356499,0.387667699141,-0.019407273016,0.031307257367
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,0.354733077412,4.297615826651,1.83612031459,1.854163011201,0.08263794086,-5.006175764477,4.266928081309,2.295803474553,3.424436525016,-2.596824364652,0.18244835378,0.867818904136,0.848111474374,4.257589607557
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.361742799876,0.025211627849,0.203785426392,-0.060367654974,0.082708569193,-0.115730987529,0.205378593373,0.57472528333,0.478500369545,0.089868481891,-0.573700434988,-0.131798408257,-0.02265541268,-0.191699061672
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0.359882263133,-0.094408598454,0.122608918123,-0.171225983385,0.127798427131,0.169666054872,0.198339873785,0.504850927672,0.476406535047,0.185998384689,-0.591651099779,-0.133086774227,-0.059143873988,-0.157492348156
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.001860536742,0.119620226303,0.081176508269,0.110858328412,-0.045089857938,-0.285397042402,0.007038719588,0.069874355658,0.002093834498,-0.096129902799,0.01795066479,0.00128836597,0.036488461308,-0.034206713516
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,0.137870167563,0.053279322006,0.207613262121,0.136299885446,0.105193066929,-0.104567574293,0.543246611629,0.067779957029,0.050476816181,0.033498907069,0.235291020459,-0.133568171075,0.073116139195,0.070297169707
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,0.543441161162,1.143938195858,0.756376369755,-0.057549014443,0.133478748413,-0.403614758966,0.337843282871,0.115271078974,0.694903738989,-0.310044679236,0.598102438903,0.670699864388,0.512233404724,-0.968512712436
