Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,92.424840602676,99.093284162515,92.964458194646,99.779791084666,99.612388644743,97.032853723789,92.478033688803,97.016616073727,103.305203234431,106.631237963899,100,74.502977812184,76.47466972074,84.894209663085,87.865381239101
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,172.369106623569,260.001049221609,159.757820575951,181.501984578827,156.573075304304,190.352526537557,172.657165647054,171.739335198881,143.614830747439,104.428430567164,100,213.093331838987,257.465629050085,270.442115755374,283.396068042021
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",141.370251706046,120.593177391365,105.253289329193,93.420686010918,85.25428584728,79.557939331717,60.873094077208,71.972207635033,72.698092389028,74.142125769761,100,98.966243605403,108.268871069572,108.527900211826,101.712437660254
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",82.185638475919,85.429852775796,83.181153760635,87.302404022518,74.759248571385,75.90165895133,80.733303526205,84.097923641843,100.064537517248,96.010794782736,100,93.253902954518,94.775431113023,92.74233877862,89.92773242938
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,94.726374982856,97.571369790544,92.126300527069,89.802006387523,100.465348668613,94.517213002332,94.314908791661,87.923467288438,90.974195191724,95.843211787527,100,108.28565550483,108.045633559966,113.836530360327,107.093873072477
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,44.837661038205,47.039535611104,50.559856825283,61.699428951474,69.354750247181,72.451763273531,75.529654055374,79.567214689441,87.430113631591,82.958077814194,100,111.435201038036,99.423664444632,85.562112459551,86.878928521841
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,75.925901503488,77.087944742642,82.001198842339,87.130482799931,85.515321400782,88.075560250336,86.514810467621,90.768658738765,109.004845994705,105.081764195625,100,100.667871748544,105.01276056634,109.493359357883,120.748948885838
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,60.909378828733,64.119482793444,71.535485452878,80.58935078836,87.769273630183,94.00927815688,85.946177888186,93.074468093467,97.903494908645,99.091517080029,100,102.90966017552,105.926593637005,112.500756414196,114.065374619533
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,182.23892359954,198.719119944553,109.190114834464,114.604934220113,109.427595242409,96.114659608248,87.975103361154,92.618309400512,113.433877370528,115.883850318605,100,104.552040424569,98.725803733546,102.2675150116,97.063187464126
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",62.388872176466,73.364282171986,62.433276786764,75.356061539433,77.650158771151,72.383715602991,64.66407982793,78.152677992709,87.533469093968,103.592008748977,100,102.101423513129,106.643155247821,112.652466401216,103.077535524393
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",111.265754085509,116.577217632515,104.628836760538,106.022432611711,101.139721401435,99.070132062956,98.03473436652,95.690767653621,100.875595489357,107.121148163782,100,103.64409334861,117.535427847796,123.132726285955,120.908761985166
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,86.180445590131,72.154299392377,74.483888786596,63.52273982692,69.960964831523,75.293684404345,75.751426993187,83.426256674646,94.404713680722,106.890443748849,100,102.245626956362,88.759344503775,110.744245995213,110.909224820475
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,77.429911527359,79.327363748346,80.61368147125,85.869809699778,86.681503626272,90.442944057088,88.000927008377,91.058232585325,94.906228385226,97.033837053764,100,101.490587252925,105.240460581748,107.15744922438,109.358502215756
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,54.848538174031,58.064580090614,61.603968592305,66.496351631356,73.716552489913,78.276591947813,74.609807964944,82.712656270138,89.029414972191,99.761938988966,100,105.259326638048,112.527189269037,123.56199252481,139.312361822995
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,74.3897322686,73.796584769068,74.086056444625,79.729806726827,81.571454526299,81.386410889865,70.357474204084,74.667929317362,85.21861487917499,87.356023418972,100,100.827952689032,106.635863687478,115.430341351085,120.635698129191
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",76.193030219845,79.827917649869,84.291408413082,97.347925329311,100.419807731386,102.461158145932,94.45858812087,98.506681286127,99.329131558902,98.87608937888,100,97.39108918016,94.914218283383,93.970040405537,89.221977200138
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,34.648050235448,38.935961770007,44.155193430903,51.09123497137,60.677400779258,64.627783552827,67.749799950642,70.200248784124,74.767356930433,91.846212523464,100,104.228083689184,129.564677640091,166.369521701305,173.662785335198
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,28.945269057263,33.202638866072,33.119967475101,40.12723948466,45.10921014843,57.247013134055,57.438297832107,68.322083957259,75.08423736085,89.535302870393,100,112.104178953128,127.708271039249,133.011708727239,135.02991888867
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,72.374389976303,75.614191932404,78.917734357857,81.791766440815,84.60635085813,87.554951241224,89.950169620045,93.263977723415,96.187147077396,98.865786322501,100,102.028848024208,104.533916183646,105.555782333132,106.066938991402
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",87.919609403915,84.085643160259,88.766053022506,95.716827978523,107.31201549405,115.339921008736,101.881239321223,108.168599197919,115.396705486293,107.594163366914,100,107.035698170222,117.9664565979,123.785091032616,131.159214548994
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",47.619417931207,49.187859904718,52.491748564843,54.951434774461,64.212419796305,75.205791876432,72.729532680018,77.37589701291,82.151913096357,93.440220599203,100,93.810435627332,87.953287124447,94.555518868346,101.772162226594
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,95.489327884562,93.249743460499,95.874498204404,94.754480324269,97.497936490857,101.974270947597,101.437993265342,101.470345044726,101.210303175168,99.505895173013,100,101.481845091304,109.47793399226,106.203128734807,105.447465548605
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,70.353854831886,70.676719246292,69.71813157665,76.288133658347,76.058710556887,84.906860868806,86.60807698248,88.378828474922,97.528992660341,97.417185412008,100,99.450700725908,93.904759026841,93.567994251832,93.082085994212
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",91.480864482159,85.668069789234,88.013713911737,91.458553345927,91.157353006798,92.562954589401,96.258422453928,97.029644063007,102.219214350523,103.717779000759,100,99.108298255269,99.561214320775,108.592762267406,106.60260891553
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,197.953146536299,230.674235673414,202.160880539776,216.99082784292,141.936016289129,117.543744103245,109.052337396358,104.273753855456,99.390030526246,102.013288082226,100,100.490387842825,122.284636021923,123.863319862215,135.034164479891
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,68.644098470508,72.289688770195,75.273004739615,84.480672252466,83.237856265927,86.216916853757,90.208904997383,90.417516520174,94.534720489907,96.250470782159,100,107.738778265272,111.265462442589,113.28275787857,119.225031426238
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",101.495549290574,96.523499760659,92.624187709238,95.718169629464,93.232275143698,104.978768213962,103.223609716297,102.302628885205,103.690158114272,99.679569021544,100,101.133187023597,105.437723196173,98.762738513284,100.295194037829
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Total<C1>,NA,7.850108581928,-11.705627135754,-1.752469267537,1.450301652586,5.349582185163,-1.810592336353,8.649861333923,-3.12819566056,4.517939594363,-2.514448595569,3.238348500446,6.754718955152,0.691352235802,-1.435890528843
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,-16.90538070122,10.184766742275,5.689267935367,-6.999911041984,19.472924839863,-11.136577552101,11.726643277086,-34.070270063714,51.61714711647,-9.042853416445,3.91698646376,0.303837204876,-2.227477880134,-2.432967032301
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-16.90538070122,10.184766742275,5.689267935367,-6.999911041984,19.472924839863,-11.136577552101,11.726643277086,-34.070270063714,51.61714711647,-9.042853416445,3.91698646376,0.303837204876,-2.227477880134,-2.432967032301
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,16.538659487273,-27.076401155343,-14.54731679424,3.397054192983,5.595571613805,0.904447793457,17.064873491702,-10.896254070046,4.867664122161,-11.282342309522,6.621002744989,13.239262555869,-0.971160223107,-7.531122514769
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,14.314451618995,-17.357209227628,27.473342013431,4.298597696293,0.173101056355,-7.691040980531,12.006060838717,-12.732378919016,25.666444114338,-26.074351601968,-8.235291191998,-6.550011246399,4.161676386235,1.472209539294
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,14.314451618995,-17.357209227628,27.473342013431,4.298597696293,0.173101056355,-7.691040980531,12.006060838717,-12.732378919016,25.666444114338,-26.074351601968,-8.235291191998,-6.550011246399,4.161676386235,1.472209539294
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,17.020483120224,12.350215331611,19.530875063057,6.57822497473,-3.200682671083,0.453957110938,11.931868817396,-2.52147767748,-2.945176963593,1.513534615866,12.19406882703,1.767136938488,1.190980415885,-0.935491264961
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,27.863892732016,-37.746449271644,-51.922311247317,20.53289118938,27.214439510709,16.919435937474,34.563761446723,-40.569737645652,13.163782132796,-34.377669519603,25.471568940243,46.35891892233,-10.153296957642,-24.371454861642
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,8.442285674601,-19.2559024402,7.772932609369,-1.736908282712,-1.605407104579,-6.248691094218,7.354458087324,10.159008109302,1.538201816289,-1.401511852328,1.233459806255,2.258992065289,3.550761452143,-0.486482992597
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,7.214990598151,-6.184905485439,7.331116667996,-0.167771888579,-2.58957239762,-4.694100874279,4.907741010365,6.481969187551,3.219619753247,-6.2188511458,-25.497022187816,2.646460539506,11.009579999613,3.499851860107
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,50.83970342169,-38.554932353452,13.610703954576,-13.73478605888,21.574240122449,-9.296099827187,-0.531591286543,-16.376274205832,-27.28576148879,-4.240636906169,113.093331838987,20.822940271367,5.04008506035,4.78991678144
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,-14.696921073525,-12.720361461569,-11.242027107833,-8.741533071898,-6.681595486903,-23.485833609393,18.233200933976,1.008562579705,1.986342878168,34.876089620815,-1.033756394598,9.399798482057,0.239246183778,-6.279917457418
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,3.947422396465,-2.632216891515,4.954548086388,-14.367480015668,1.528119131446,6.365663994213,4.167573936257,18.985740888687,-4.051128236928,4.154954894699,-6.746097045482,1.631597295448,-2.145168120606,-3.034866692286
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,3.003381907313,-5.580601435815,-2.522943096866,11.874280664816,-5.920584306039,-0.214039542899,-6.776703264742,3.469753863639,5.352085374915,4.337071071542,8.28565550483,-0.221656269932,5.359676841681,-5.923105058198
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,4.910770370077,7.483749931722,22.0324439697,12.40744270377,4.465466338372,4.248193063601,5.345662818882,9.882083937259,-5.114983421205,20.54281226715,11.435201038037,-10.778942812967,-13.941904135711,1.539017708232
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,1.530496465822,6.373569974007,6.255132888306,-1.853727131132,2.993894903996,-1.772057740285,4.916901797683,20.09084138659,-3.598997607199,-4.836009591697,0.667871748544,4.316063052022,4.266718413438,10.279700608295
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,5.270295029173,11.565911539437,12.656467315716,8.909269986153,7.109554709304,-8.576919668757,8.293900183153,5.188347474979,1.213462473932,0.916812000403,2.90966017552,2.931632906317,6.206338324935,1.390762387034
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,9.043181346498,-45.053040258567,4.959074723804,-4.51755329117,-12.165976602767,-8.468589786688,5.277863693205,22.474571285903,2.159824740958,-13.706698797921,4.55204042457,-5.572571006137,3.587422076212,-5.088935178374
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,17.591935248447,-14.899628349933,20.698552787492,3.044343327998,-6.782269671439,-10.664879124749,20.859491391003,12.00316015036,18.345599484661,-3.467457376641,2.101423513129,4.448255057,5.634971264148,-8.499530620769
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,4.773673257024,-10.24932753983,1.331942411213,-4.605356706121,-2.046267588839,-1.04511589404,-2.390955336438,5.41831564619,6.191341566935,-6.647751901328,3.64409334861,13.40291959761,4.76222237044,-1.806152083099
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,-16.275323365652,3.2286217368,-14.716134103955,10.135307485391,7.622421425526,0.607942873912,10.131597497363,13.159474539162,13.225748568397,-6.446267324925,2.245626956362,-13.1900824065,24.769112046003,0.148972819111
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,NA,2.450541636376,1.621530909542,6.520144140052,0.945261121845,4.339380690756,-2.700063641415,3.474174285297,4.225862605334,2.241800885714,3.056833612169,1.490587252925,3.694799124059,1.821531977374,2.054036380399
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,NA,5.863496136176,6.095606816009,7.941668614613,10.858040601361,6.185909817912,-4.684394007998,10.860299103036,7.636991709495,12.055031497317,0.238629093868,5.259326638048,6.904720810139,9.806343984466,12.746936963664
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,NA,-0.797351302987,0.392256195139,7.617830605439,2.309861111017,-0.226848518895,-13.551324557985,6.126506333606,14.130143501059,2.508147477905,14.474075268268,0.827952689032,5.760219109435,8.247204420252,4.509522121462
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,4.770629832592,5.591390699668,15.489736334981,3.155570487695,2.03281649374,-7.810345080879,4.285574499671,0.834918263448,-0.456102024563,1.1366859553,-2.60891081984,-2.543221271707,-0.994769693016,-5.052741474738
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,NA,12.375621443115,13.404655808236,15.708325570629,18.762838309271,6.510468020772,4.830765076855,3.616909327064,6.505829004045,22.842663288101,8.877652384907,4.228083689184,24.308797642737,28.406541606542,4.38377387836
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,14.708344221598,-0.248990423035,21.157243028173,12.41543332597,26.907593694693,0.334139176141,18.948657143298,9.897463619262,19.246470387775,11.687788832026,12.104178953129,13.919277793065,4.15277541919,1.517317671311
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,4.476448032462,4.368944957326,3.641807644814,3.441158615092,3.485081619982,2.735674390615,3.684048754291,3.134296247421,2.784820349178,1.147225667936,2.028848024208,2.455254771517,0.977545075123,0.484252635878
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,-4.360763508448,5.566241377647,7.830442741726,12.114053255221,7.480900883024,-11.668710685604,6.171263638513,6.682259308127,-6.761494694756,-7.05815550702,7.035698170222,10.212254990195,4.932448259041,5.95719844358
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",NA,3.293702530714,6.716878242975,4.685853066181,16.853035884968,17.120320515875,-3.292644269317,6.388552437611,6.172485577323,13.740772524197,7.020295284762,-6.189564372668,-6.243600153562,7.506520744992,7.632175725561
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,NA,-2.345376675779,2.814758139272,-1.168212508135,2.8953313418,4.59120943258,-0.525895088312,0.031893157921,-0.256273761011,-1.68402617983,0.496558345742,1.481845091304,7.879329444358,-2.991292526295,-0.711526294192
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,0.458915030565,-1.356299047075,9.42366344754,-0.300732355685,11.633316219976,2.003626204368,2.044556990684,10.353344056846,-0.11464001143,2.651292558976,-0.549299274092,-5.576573778351,-0.358623757197,-0.519310327752
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,-6.354109928703,2.738061133248,3.9139803118,-0.329329874692,1.541950853376,3.992383217368,0.801199094498,5.34843793114,1.466030295534,-3.584514667183,-0.891701744731,0.456991062786,9.071351738975,-1.832675871137
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,16.529714081163,-12.360875522313,7.335715625866,-34.588932767298,-17.185400029966,-7.224039672778,-4.381917577368,-4.683559523502,2.639356826928,-1.973554739853,0.490387842825,21.687893386565,1.290991159355,9.018686589462
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,5.310857569574,4.126890045002,12.232363441187,-1.471124641179,3.578973223808,4.630168056691,0.231253802268,4.553546843785,1.814941942347,3.895595717477,7.738778265272,3.27336566657,1.813047276033,5.245523377915
"Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-4.898785774025,-4.039754112822,3.340360651732,-2.597097808482,12.59917024674,-1.67191759584,-0.892219167323,1.356298703354,-3.867858980703,0.32146103921,1.133187023597,4.256304284737,-6.330736742551,1.551653536155
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Total<C1>,NA,7.850108581928,-11.705627135754,-1.752469267537,1.450301652586,5.349582185163,-1.810592336353,8.649861333923,-3.12819566056,4.517939594363,-2.514448595569,3.238348500446,6.754718955152,0.691352235802,-1.435890528843
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias<C1>,NA,-0.677002595401,0.314245292864,0.219059762135,-0.289939904173,0.73939528881,-0.479550022289,0.456997978824,-1.365349123407,1.407816480381,-0.357779142938,0.144596630957,0.011289963842,-0.077767021369,-0.082478914026
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,-0.677002595401,0.314245292864,0.219059762135,-0.289939904173,0.73939528881,-0.479550022289,0.456997978824,-1.365349123407,1.407816480381,-0.357779142938,0.144596630957,0.011289963842,-0.077767021369,-0.082478914026
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,NA,7.248757437854,-12.823413100808,-5.690240951863,1.155724435458,1.94022055776,0.314342450922,6.094923716836,-4.193144668601,1.722986210938,-4.006925107743,2.139959408446,4.419236834247,-0.343862106122,-2.622543272929
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,NA,0.065557064002,-0.084256852092,0.124827068622,0.025340886795,0.001049107162,-0.04432242973,0.065045639484,-0.071111452615,0.129137224577,-0.157734882908,-0.037778793142,-0.02670827308,0.014854712148,0.005436023798
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,0.065557064002,-0.084256852092,0.124827068622,0.025340886795,0.001049107162,-0.04432242973,0.065045639484,-0.071111452615,0.129137224577,-0.157734882908,-0.037778793142,-0.02670827308,0.014854712148,0.005436023798
"Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",NA,0.101415921597,0.079845434439,0.160671239202,0.065839059512,-0.033653687296,0.004385754694,0.11793437031,-0.025675069553,-0.030177234939,0.014400802343,0.120816616974,0.019027296408,0.012224524456,-0.009649764635
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,NA,4.979171858097,-7.996846632683,-7.755821038685,1.500879433278,2.36345493793,1.774342289955,4.316130763169,-6.274436609456,1.249002998765,-3.531635239743,1.761434519048,3.89626409494,-1.169914938115,-2.505755112638
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,2.102612594158,-4.822155050472,1.780081778998,-0.436334944128,-0.390629800037,-1.420063163997,1.595812943872,2.178078463022,0.375023222534,-0.331955787435,0.295487065566,0.530653715979,0.798973595389,-0.112574419454
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,0.352203311435,-0.30014122996,0.378009239968,-0.009450515133,-0.143542916892,-0.24059065821,0.244153593739,0.31136285886,0.169997726072,-0.324279956268,-1.2790122445,0.095803912611,0.383217622154,0.134305150744
Valores constantes|Contribución a la variación de la Entidad|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,0.882819273496,-0.936362098427,0.230037409901,-0.268433915992,0.358536485638,-0.17828194937,-0.009417719921,-0.265606691579,-0.382025289527,-0.041306247636,1.082088174763,0.411241104388,0.112656083292,0.111688290007
